shift_id,staff_id,department_id,shift_date,shift_type,patients_handled,is_overtime
SHF0045219,STF00015,DEP0015,2024-06-18,Morning,11,False
SHF0045220,STF00058,DEP0026,2024-06-11,Night,8,False
SHF0045221,STF00140,DEP0031,2022-01-27,Morning,32,True
SHF0045222,STF00563,DEP0023,2022-09-23,Evening,13,False
SHF0045223,STF00369,DEP0005,2021-12-11,Night,17,True
SHF0045224,STF00560,DEP0090,2022-08-27,Evening,12,False
SHF0045225,STF00262,DEP0057,2023-10-12,Morning,7,False
SHF0045226,STF00086,DEP0004,2023-02-03,Night,7,False
SHF0045227,STF00141,DEP0005,2022-05-12,Morning,11,False
SHF0045228,STF01108,DEP0092,2022-08-16,Night,6,False
SHF0045229,STF00064,DEP0007,2021-11-17,Morning,15,True
SHF0045230,STF00659,DEP0001,2024-03-04,Evening,34,True
SHF0045231,STF00893,DEP0058,2022-08-16,Evening,23,True
SHF0045232,STF00177,DEP0050,2022-10-19,Night,15,True
SHF0045233,STF00068,DEP0082,2022-02-08,Morning,9,False
SHF0045234,STF01079,DEP0028,2024-11-07,Morning,7,False
SHF0045235,STF00598,DEP0046,2023-07-11,Morning,15,True
SHF0045236,STF01115,DEP0031,2023-12-14,Evening,14,False
SHF0045237,STF00235,DEP0102,2022-08-27,Evening,16,True
SHF0045238,STF00671,DEP0030,2024-12-11,Evening,32,True
SHF0045239,STF00359,DEP0033,2022-12-28,Morning,20,True
SHF0045240,STF01125,DEP0072,2024-02-05,Night,7,False
SHF0045241,STF01002,DEP0055,2024-09-03,Morning,38,True
SHF0045242,STF00181,DEP0091,2024-02-12,Morning,9,False
SHF0045243,STF00144,DEP0027,2023-08-17,Evening,22,True
SHF0045244,STF00696,DEP0013,2024-02-06,Night,6,False
SHF0045245,STF00443,DEP0071,2024-07-31,Morning,31,True
SHF0045246,STF00438,DEP0059,2023-09-26,Evening,8,False
SHF0045247,STF01017,DEP0002,2024-11-17,Evening,8,False
SHF0045248,STF01054,DEP0067,2022-08-29,Evening,15,True
SHF0045249,STF00234,DEP0096,2024-11-18,Night,7,False
SHF0045250,STF00909,DEP0004,2021-08-15,Night,13,True
SHF0045251,STF00165,DEP0044,2021-10-18,Morning,15,True
SHF0045252,STF00732,DEP0092,2022-09-23,Morning,26,True
SHF0045253,STF00780,DEP0025,2021-11-11,Evening,26,True
SHF0045254,STF00172,DEP0049,2023-07-31,Morning,11,False
SHF0045255,STF00151,DEP0089,2021-03-11,Night,8,False
SHF0045256,STF00894,DEP0047,2023-08-03,Evening,23,True
SHF0045257,STF00419,DEP0097,2021-10-20,Evening,10,False
SHF0045258,STF00097,DEP0077,2021-04-27,Morning,20,True
SHF0045259,STF00243,DEP0089,2022-08-17,Morning,18,True
SHF0045260,STF00055,DEP0027,2023-03-21,Night,16,True
SHF0045261,STF00045,DEP0070,2024-11-19,Morning,10,False
SHF0045262,STF01153,DEP0045,2024-08-07,Night,22,True
SHF0045263,STF00449,DEP0095,2024-05-29,Morning,14,False
SHF0045264,STF00532,DEP0089,2023-05-01,Morning,17,True
SHF0045265,STF00205,DEP0099,2023-10-09,Night,9,False
SHF0045266,STF00714,DEP0074,2021-11-01,Night,8,False
SHF0045267,STF01161,DEP0074,2021-05-01,Morning,8,False
SHF0045268,STF00024,DEP0001,2022-02-23,Morning,10,False
SHF0045269,STF00619,DEP0052,2022-03-18,Morning,20,True
SHF0045270,STF00173,DEP0047,2022-10-03,Night,7,False
SHF0045271,STF00188,DEP0030,2022-09-01,Morning,12,False
SHF0045272,STF00578,DEP0077,2024-10-12,Night,5,False
SHF0045273,STF00415,DEP0067,2023-02-14,Night,10,True
SHF0045274,STF00204,DEP0025,2021-03-27,Morning,9,False
SHF0045275,STF00664,DEP0004,2024-08-26,Morning,41,True
SHF0045276,STF00709,DEP0051,2022-05-19,Morning,19,True
SHF0045277,STF00501,DEP0093,2024-03-17,Night,6,False
SHF0045278,STF00162,DEP0004,2023-09-23,Evening,10,False
SHF0045279,STF01161,DEP0074,2022-05-21,Night,8,False
SHF0045280,STF01065,DEP0067,2022-09-29,Evening,17,True
SHF0045281,STF00254,DEP0005,2023-11-24,Evening,9,False
SHF0045282,STF00277,DEP0078,2022-06-19,Night,17,True
SHF0045283,STF00357,DEP0049,2022-04-02,Night,7,False
SHF0045284,STF00028,DEP0023,2023-04-07,Morning,7,False
SHF0045285,STF00331,DEP0098,2023-01-13,Night,7,False
SHF0045286,STF00401,DEP0093,2023-08-09,Morning,10,False
SHF0045287,STF00945,DEP0031,2024-09-19,Morning,17,True
SHF0045288,STF00724,DEP0005,2023-09-20,Morning,27,True
SHF0045289,STF00692,DEP0029,2024-08-25,Night,9,False
SHF0045290,STF00387,DEP0070,2021-07-18,Morning,31,True
SHF0045291,STF00376,DEP0029,2021-01-03,Morning,18,True
SHF0045292,STF00094,DEP0045,2021-03-09,Night,5,False
SHF0045293,STF00882,DEP0010,2023-11-18,Morning,10,False
SHF0045294,STF01066,DEP0093,2022-04-05,Night,8,False
SHF0045295,STF00179,DEP0008,2022-08-18,Evening,9,False
SHF0045296,STF00986,DEP0098,2023-02-26,Evening,23,True
SHF0045297,STF00333,DEP0007,2022-06-27,Morning,14,False
SHF0045298,STF00660,DEP0072,2024-04-04,Morning,13,False
SHF0045299,STF00311,DEP0045,2023-07-20,Night,11,True
SHF0045300,STF00308,DEP0051,2022-05-07,Morning,28,True
SHF0045301,STF00828,DEP0002,2024-08-13,Morning,26,True
SHF0045302,STF00824,DEP0010,2022-05-10,Night,6,False
SHF0045303,STF00680,DEP0026,2022-02-14,Evening,10,False
SHF0045304,STF00773,DEP0094,2023-12-20,Night,13,True
SHF0045305,STF00397,DEP0026,2024-05-12,Evening,23,True
SHF0045306,STF00301,DEP0106,2021-04-23,Morning,10,False
SHF0045307,STF00505,DEP0034,2024-08-29,Morning,8,False
SHF0045308,STF00572,DEP0048,2023-12-10,Night,10,True
SHF0045309,STF00151,DEP0089,2021-01-14,Morning,10,False
SHF0045310,STF00975,DEP0026,2022-12-07,Evening,14,False
SHF0045311,STF00002,DEP0078,2024-08-30,Morning,10,False
SHF0045312,STF01143,DEP0070,2021-02-27,Morning,8,False
SHF0045313,STF00976,DEP0072,2024-04-20,Evening,16,True
SHF0045314,STF00137,DEP0045,2021-05-20,Night,11,True
SHF0045315,STF00272,DEP0099,2022-05-25,Night,6,False
SHF0045316,STF00050,DEP0026,2021-03-25,Night,6,False
SHF0045317,STF00752,DEP0090,2022-11-03,Morning,14,False
SHF0045318,STF00802,DEP0070,2021-05-13,Morning,8,False
SHF0045319,STF00015,DEP0015,2022-09-04,Evening,15,True
SHF0045320,STF00910,DEP0046,2024-06-22,Evening,30,True
SHF0045321,STF00813,DEP0071,2024-03-14,Night,10,True
SHF0045322,STF01184,DEP0093,2022-06-20,Evening,16,True
SHF0045323,STF00168,DEP0048,2023-09-10,Morning,25,True
SHF0045324,STF00241,DEP0097,2024-08-17,Night,15,True
SHF0045325,STF00464,DEP0046,2023-05-01,Morning,8,False
SHF0045326,STF00352,DEP0008,2023-09-07,Evening,13,False
SHF0045327,STF01093,DEP0014,2023-01-30,Morning,42,True
SHF0045328,STF00470,DEP0070,2021-02-22,Night,8,False
SHF0045329,STF00049,DEP0093,2024-10-01,Morning,20,True
SHF0045330,STF00624,DEP0102,2023-03-30,Night,10,True
SHF0045331,STF01113,DEP0052,2021-12-05,Night,13,True
SHF0045332,STF00868,DEP0074,2023-09-18,Evening,19,True
SHF0045333,STF00146,DEP0068,2021-11-25,Night,6,False
SHF0045334,STF00354,DEP0092,2022-12-09,Morning,19,True
SHF0045335,STF00609,DEP0027,2023-04-23,Morning,8,False
SHF0045336,STF01007,DEP0048,2023-07-01,Night,9,False
SHF0045337,STF00678,DEP0039,2023-01-24,Morning,28,True
SHF0045338,STF00805,DEP0049,2023-08-03,Night,13,True
SHF0045339,STF01018,DEP0083,2021-04-26,Night,7,False
SHF0045340,STF00046,DEP0015,2023-05-13,Evening,8,False
SHF0045341,STF01040,DEP0065,2022-06-05,Night,12,True
SHF0045342,STF01008,DEP0001,2023-05-22,Night,5,False
SHF0045343,STF00779,DEP0093,2023-09-17,Morning,28,True
SHF0045344,STF00141,DEP0005,2022-12-03,Evening,18,True
SHF0045345,STF00132,DEP0100,2021-05-13,Morning,9,False
SHF0045346,STF01043,DEP0070,2023-08-23,Evening,25,True
SHF0045347,STF00057,DEP0093,2023-02-09,Morning,7,False
SHF0045348,STF01110,DEP0075,2021-02-24,Evening,12,False
SHF0045349,STF00339,DEP0075,2021-10-02,Night,5,False
SHF0045350,STF00545,DEP0068,2021-08-17,Evening,19,True
SHF0045351,STF00019,DEP0017,2021-04-15,Evening,15,True
SHF0045352,STF00446,DEP0073,2021-09-08,Morning,16,True
SHF0045353,STF00647,DEP0109,2022-08-18,Evening,13,False
SHF0045354,STF00509,DEP0092,2024-09-27,Night,11,True
SHF0045355,STF00912,DEP0031,2024-05-10,Night,8,False
SHF0045356,STF00990,DEP0069,2024-09-12,Evening,7,False
SHF0045357,STF00728,DEP0073,2023-03-06,Morning,9,False
SHF0045358,STF00168,DEP0048,2024-03-29,Evening,7,False
SHF0045359,STF00349,DEP0057,2024-08-23,Evening,13,False
SHF0045360,STF00509,DEP0092,2022-05-02,Evening,10,False
SHF0045361,STF00844,DEP0053,2022-10-08,Night,15,True
SHF0045362,STF00259,DEP0070,2023-06-24,Morning,20,True
SHF0045363,STF00817,DEP0004,2024-07-20,Morning,20,True
SHF0045364,STF00917,DEP0049,2023-12-27,Morning,9,False
SHF0045365,STF00984,DEP0058,2022-03-31,Evening,9,False
SHF0045366,STF00436,DEP0026,2022-07-23,Morning,21,True
SHF0045367,STF00193,DEP0073,2024-01-26,Morning,10,False
SHF0045368,STF00100,DEP0028,2023-07-06,Evening,16,True
SHF0045369,STF00616,DEP0022,2024-04-27,Evening,14,False
SHF0045370,STF00736,DEP0091,2022-03-27,Morning,55,True
SHF0045371,STF00778,DEP0090,2022-08-16,Evening,18,True
SHF0045372,STF00454,DEP0009,2022-11-14,Morning,25,True
SHF0045373,STF00473,DEP0071,2024-06-01,Morning,17,True
SHF0045374,STF00930,DEP0005,2021-07-13,Morning,28,True
SHF0045375,STF01162,DEP0006,2022-03-06,Morning,16,True
SHF0045376,STF00007,DEP0073,2023-11-07,Morning,7,False
SHF0045377,STF00574,DEP0006,2021-04-23,Night,11,True
SHF0045378,STF00505,DEP0034,2021-12-01,Evening,28,True
SHF0045379,STF00500,DEP0053,2023-05-19,Evening,15,True
SHF0045380,STF00652,DEP0085,2024-03-12,Morning,12,False
SHF0045381,STF00881,DEP0005,2021-10-30,Morning,24,True
SHF0045382,STF00680,DEP0026,2024-10-11,Morning,13,False
SHF0045383,STF00336,DEP0071,2023-07-22,Evening,16,True
SHF0045384,STF00406,DEP0055,2022-03-12,Morning,20,True
SHF0045385,STF00877,DEP0073,2022-04-03,Evening,6,False
SHF0045386,STF00865,DEP0092,2021-11-11,Night,6,False
SHF0045387,STF01089,DEP0088,2021-11-05,Morning,11,False
SHF0045388,STF00782,DEP0067,2021-02-07,Morning,22,True
SHF0045389,STF01129,DEP0045,2023-11-17,Evening,13,False
SHF0045390,STF00164,DEP0096,2023-02-18,Night,15,True
SHF0045391,STF01171,DEP0044,2022-11-07,Evening,17,True
SHF0045392,STF00769,DEP0076,2021-09-12,Morning,14,False
SHF0045393,STF01046,DEP0093,2022-06-14,Night,5,False
SHF0045394,STF00548,DEP0050,2024-08-18,Morning,13,False
SHF0045395,STF00677,DEP0084,2022-11-24,Evening,7,False
SHF0045396,STF00353,DEP0063,2022-05-01,Evening,17,True
SHF0045397,STF00176,DEP0041,2021-09-22,Evening,12,False
SHF0045398,STF00228,DEP0049,2023-06-29,Night,5,False
SHF0045399,STF00083,DEP0027,2021-10-17,Evening,17,True
SHF0045400,STF00906,DEP0014,2021-03-09,Evening,15,True
SHF0045401,STF00723,DEP0067,2023-03-29,Night,5,False
SHF0045402,STF00258,DEP0048,2024-08-25,Morning,17,True
SHF0045403,STF00329,DEP0071,2023-11-25,Evening,7,False
SHF0045404,STF01073,DEP0067,2024-02-22,Morning,14,False
SHF0045405,STF00191,DEP0104,2023-11-05,Evening,8,False
SHF0045406,STF00738,DEP0026,2024-12-30,Night,15,True
SHF0045407,STF00052,DEP0098,2024-06-10,Evening,13,False
SHF0045408,STF00977,DEP0001,2023-07-12,Morning,14,False
SHF0045409,STF00434,DEP0104,2021-04-19,Morning,14,False
SHF0045410,STF00336,DEP0071,2022-05-21,Morning,18,True
SHF0045411,STF00464,DEP0046,2024-04-24,Evening,16,True
SHF0045412,STF00593,DEP0047,2023-08-09,Morning,16,True
SHF0045413,STF01141,DEP0044,2022-05-28,Evening,7,False
SHF0045414,STF00814,DEP0074,2023-01-20,Evening,18,True
SHF0045415,STF00877,DEP0073,2022-06-21,Evening,12,False
SHF0045416,STF00182,DEP0027,2024-01-23,Evening,12,False
SHF0045417,STF01149,DEP0005,2021-10-13,Morning,22,True
SHF0045418,STF00865,DEP0092,2022-01-13,Morning,11,False
SHF0045419,STF01034,DEP0049,2022-01-15,Morning,11,False
SHF0045420,STF00318,DEP0052,2021-12-27,Evening,18,True
SHF0045421,STF00275,DEP0010,2024-11-14,Evening,14,False
SHF0045422,STF00989,DEP0092,2022-02-10,Morning,16,True
SHF0045423,STF00256,DEP0075,2021-12-22,Morning,15,True
SHF0045424,STF00273,DEP0031,2022-08-27,Evening,18,True
SHF0045425,STF00032,DEP0018,2021-11-24,Evening,11,False
SHF0045426,STF00866,DEP0036,2022-04-04,Evening,9,False
SHF0045427,STF00557,DEP0045,2022-02-10,Night,10,True
SHF0045428,STF00905,DEP0108,2023-01-21,Morning,8,False
SHF0045429,STF00264,DEP0070,2023-09-10,Evening,19,True
SHF0045430,STF00743,DEP0001,2022-06-14,Morning,14,False
SHF0045431,STF00578,DEP0077,2022-02-12,Evening,18,True
SHF0045432,STF00219,DEP0089,2023-02-19,Night,5,False
SHF0045433,STF00467,DEP0074,2021-09-23,Morning,18,True
SHF0045434,STF00546,DEP0001,2024-05-08,Night,11,True
SHF0045435,STF00284,DEP0049,2023-02-26,Morning,8,False
SHF0045436,STF00954,DEP0103,2021-05-21,Evening,8,False
SHF0045437,STF00713,DEP0072,2021-03-04,Evening,10,False
SHF0045438,STF00998,DEP0071,2021-09-11,Morning,16,True
SHF0045439,STF00800,DEP0051,2022-04-17,Evening,12,False
SHF0045440,STF00473,DEP0071,2022-12-13,Evening,13,False
SHF0045441,STF00956,DEP0100,2024-12-27,Evening,10,False
SHF0045442,STF01166,DEP0004,2024-02-26,Morning,10,False
SHF0045443,STF00294,DEP0068,2023-07-06,Evening,27,True
SHF0045444,STF00493,DEP0053,2023-07-03,Evening,25,True
SHF0045445,STF00212,DEP0008,2024-02-28,Night,9,False
SHF0045446,STF01130,DEP0040,2022-02-14,Morning,7,False
SHF0045447,STF00345,DEP0048,2022-12-03,Morning,8,False
SHF0045448,STF01074,DEP0072,2023-08-18,Night,17,True
SHF0045449,STF01153,DEP0045,2021-06-03,Morning,24,True
SHF0045450,STF00553,DEP0097,2021-04-15,Evening,8,False
SHF0045451,STF00688,DEP0052,2024-06-01,Evening,20,True
SHF0045452,STF00879,DEP0049,2023-05-24,Night,7,False
SHF0045453,STF00709,DEP0051,2023-01-27,Night,9,False
SHF0045454,STF00128,DEP0089,2021-04-29,Morning,8,False
SHF0045455,STF00633,DEP0059,2022-10-13,Morning,8,False
SHF0045456,STF00912,DEP0031,2021-08-18,Evening,17,True
SHF0045457,STF00041,DEP0071,2023-09-05,Evening,19,True
SHF0045458,STF01071,DEP0012,2023-04-19,Night,12,True
SHF0045459,STF00931,DEP0036,2024-07-17,Morning,9,False
SHF0045460,STF00596,DEP0007,2022-02-06,Evening,18,True
SHF0045461,STF00100,DEP0028,2024-05-10,Night,7,False
SHF0045462,STF00556,DEP0036,2024-05-07,Evening,9,False
SHF0045463,STF01063,DEP0048,2024-03-10,Night,7,False
SHF0045464,STF00410,DEP0033,2024-01-04,Evening,13,False
SHF0045465,STF00522,DEP0089,2021-12-30,Evening,20,True
SHF0045466,STF00641,DEP0005,2021-03-12,Morning,15,True
SHF0045467,STF01077,DEP0006,2023-12-02,Morning,7,False
SHF0045468,STF01148,DEP0051,2022-07-26,Evening,24,True
SHF0045469,STF00626,DEP0104,2021-01-10,Morning,17,True
SHF0045470,STF01054,DEP0067,2021-11-17,Evening,9,False
SHF0045471,STF01034,DEP0049,2021-12-21,Morning,10,False
SHF0045472,STF00637,DEP0086,2024-09-09,Morning,21,True
SHF0045473,STF00661,DEP0089,2021-02-25,Morning,17,True
SHF0045474,STF00589,DEP0079,2022-04-05,Evening,11,False
SHF0045475,STF00165,DEP0044,2023-07-22,Morning,8,False
SHF0045476,STF00738,DEP0026,2022-09-18,Night,16,True
SHF0045477,STF00079,DEP0104,2022-08-02,Evening,38,True
SHF0045478,STF00206,DEP0067,2021-03-06,Morning,24,True
SHF0045479,STF00396,DEP0031,2024-07-23,Night,24,True
SHF0045480,STF00972,DEP0051,2024-09-28,Night,11,True
SHF0045481,STF00065,DEP0001,2024-07-06,Evening,11,False
SHF0045482,STF01093,DEP0014,2024-03-15,Morning,17,True
SHF0045483,STF00044,DEP0092,2022-11-01,Night,11,True
SHF0045484,STF00133,DEP0001,2023-04-08,Evening,18,True
SHF0045485,STF00344,DEP0084,2021-04-16,Morning,8,False
SHF0045486,STF00560,DEP0090,2023-05-29,Morning,9,False
SHF0045487,STF00952,DEP0090,2024-02-04,Evening,20,True
SHF0045488,STF00954,DEP0103,2023-01-02,Morning,10,False
SHF0045489,STF00383,DEP0096,2024-07-15,Morning,17,True
SHF0045490,STF00327,DEP0094,2021-09-06,Evening,11,False
SHF0045491,STF01180,DEP0069,2022-08-21,Evening,22,True
SHF0045492,STF00838,DEP0070,2021-11-24,Morning,8,False
SHF0045493,STF01001,DEP0064,2022-06-11,Morning,27,True
SHF0045494,STF00542,DEP0007,2022-05-08,Night,9,False
SHF0045495,STF00526,DEP0073,2022-06-08,Night,8,False
SHF0045496,STF01175,DEP0026,2022-04-24,Evening,23,True
SHF0045497,STF00497,DEP0023,2023-11-10,Evening,32,True
SHF0045498,STF00527,DEP0076,2024-02-22,Night,9,False
SHF0045499,STF00641,DEP0005,2023-02-06,Morning,9,False
SHF0045500,STF00075,DEP0086,2023-07-19,Morning,22,True
SHF0045501,STF00951,DEP0098,2023-11-19,Night,9,False
SHF0045502,STF00115,DEP0067,2024-05-02,Night,14,True
SHF0045503,STF00453,DEP0001,2021-11-17,Night,5,False
SHF0045504,STF00046,DEP0015,2021-08-25,Morning,14,False
SHF0045505,STF00800,DEP0051,2024-07-27,Night,13,True
SHF0045506,STF00770,DEP0004,2022-10-03,Morning,13,False
SHF0045507,STF00624,DEP0102,2021-06-22,Night,16,True
SHF0045508,STF00427,DEP0077,2022-03-01,Morning,8,False
SHF0045509,STF00144,DEP0027,2022-10-13,Morning,14,False
SHF0045510,STF01022,DEP0024,2024-10-12,Morning,22,True
SHF0045511,STF00191,DEP0104,2023-12-06,Morning,13,False
SHF0045512,STF00132,DEP0100,2023-05-13,Morning,11,False
SHF0045513,STF01126,DEP0092,2022-11-07,Morning,19,True
SHF0045514,STF00176,DEP0041,2022-10-19,Evening,7,False
SHF0045515,STF01112,DEP0065,2022-03-25,Evening,15,True
SHF0045516,STF00246,DEP0045,2022-02-26,Evening,8,False
SHF0045517,STF00032,DEP0018,2024-07-27,Night,7,False
SHF0045518,STF00502,DEP0049,2021-10-14,Night,10,True
SHF0045519,STF00595,DEP0067,2021-07-18,Night,19,True
SHF0045520,STF01097,DEP0057,2022-11-15,Morning,9,False
SHF0045521,STF00699,DEP0048,2021-09-16,Night,9,False
SHF0045522,STF00224,DEP0051,2023-03-12,Morning,8,False
SHF0045523,STF00915,DEP0051,2024-11-12,Evening,8,False
SHF0045524,STF01017,DEP0002,2021-09-15,Evening,11,False
SHF0045525,STF00939,DEP0096,2024-01-31,Night,12,True
SHF0045526,STF00360,DEP0067,2021-07-21,Evening,15,True
SHF0045527,STF00326,DEP0071,2023-03-19,Evening,8,False
SHF0045528,STF01124,DEP0013,2024-08-21,Evening,29,True
SHF0045529,STF00970,DEP0106,2024-10-04,Night,11,True
SHF0045530,STF01119,DEP0030,2023-04-03,Evening,13,False
SHF0045531,STF00391,DEP0099,2024-04-29,Morning,7,False
SHF0045532,STF00142,DEP0068,2022-12-16,Night,13,True
SHF0045533,STF00234,DEP0096,2022-10-15,Morning,11,False
SHF0045534,STF00101,DEP0005,2023-09-21,Morning,14,False
SHF0045535,STF00207,DEP0002,2021-07-03,Evening,31,True
SHF0045536,STF00622,DEP0025,2023-10-28,Evening,20,True
SHF0045537,STF01087,DEP0010,2024-09-07,Night,8,False
SHF0045538,STF00913,DEP0025,2024-10-08,Night,5,False
SHF0045539,STF00946,DEP0007,2023-10-04,Evening,22,True
SHF0045540,STF01192,DEP0009,2022-07-13,Evening,9,False
SHF0045541,STF01155,DEP0023,2024-08-18,Night,20,True
SHF0045542,STF00427,DEP0077,2022-04-06,Evening,13,False
SHF0045543,STF00783,DEP0048,2022-12-15,Evening,9,False
SHF0045544,STF00321,DEP0048,2024-11-04,Night,11,True
SHF0045545,STF01075,DEP0071,2023-02-09,Morning,12,False
SHF0045546,STF00376,DEP0029,2024-11-29,Morning,11,False
SHF0045547,STF00735,DEP0070,2022-12-28,Evening,15,True
SHF0045548,STF00049,DEP0093,2022-09-09,Night,8,False
SHF0045549,STF01020,DEP0083,2024-10-02,Evening,11,False
SHF0045550,STF01107,DEP0089,2024-02-26,Night,6,False
SHF0045551,STF01140,DEP0048,2022-11-25,Night,7,False
SHF0045552,STF00002,DEP0078,2021-07-06,Morning,19,True
SHF0045553,STF00489,DEP0007,2021-11-24,Night,6,False
SHF0045554,STF00549,DEP0071,2021-08-19,Evening,14,False
SHF0045555,STF00268,DEP0094,2022-02-26,Night,9,False
SHF0045556,STF00811,DEP0072,2023-08-06,Night,16,True
SHF0045557,STF00363,DEP0002,2022-04-28,Night,7,False
SHF0045558,STF00593,DEP0047,2024-12-14,Morning,9,False
SHF0045559,STF00312,DEP0049,2021-10-04,Morning,15,True
SHF0045560,STF00427,DEP0077,2023-06-02,Morning,17,True
SHF0045561,STF00537,DEP0024,2023-07-06,Morning,23,True
SHF0045562,STF00314,DEP0045,2024-07-26,Evening,19,True
SHF0045563,STF00812,DEP0072,2024-10-19,Night,9,False
SHF0045564,STF00486,DEP0029,2024-01-10,Morning,14,False
SHF0045565,STF01147,DEP0002,2022-06-27,Evening,18,True
SHF0045566,STF01108,DEP0092,2021-02-24,Night,8,False
SHF0045567,STF00912,DEP0031,2023-07-04,Morning,15,True
SHF0045568,STF00936,DEP0001,2021-09-21,Evening,17,True
SHF0045569,STF01197,DEP0083,2024-12-27,Morning,12,False
SHF0045570,STF00140,DEP0031,2023-06-10,Morning,13,False
SHF0045571,STF00875,DEP0051,2022-11-21,Evening,10,False
SHF0045572,STF00899,DEP0077,2023-10-02,Evening,8,False
SHF0045573,STF01084,DEP0055,2022-05-12,Night,4,False
SHF0045574,STF00035,DEP0026,2024-12-29,Night,8,False
SHF0045575,STF00583,DEP0067,2022-07-12,Night,12,True
SHF0045576,STF00471,DEP0092,2021-04-30,Night,7,False
SHF0045577,STF00274,DEP0015,2022-03-22,Morning,18,True
SHF0045578,STF00096,DEP0026,2023-09-03,Evening,15,True
SHF0045579,STF00788,DEP0045,2022-04-24,Morning,23,True
SHF0045580,STF00334,DEP0051,2021-12-04,Morning,16,True
SHF0045581,STF00500,DEP0053,2021-08-29,Morning,29,True
SHF0045582,STF01133,DEP0005,2024-04-29,Morning,14,False
SHF0045583,STF01156,DEP0089,2024-02-24,Night,5,False
SHF0045584,STF00538,DEP0024,2024-12-14,Evening,15,True
SHF0045585,STF00481,DEP0064,2023-07-25,Morning,12,False
SHF0045586,STF00346,DEP0058,2024-07-09,Night,12,True
SHF0045587,STF01198,DEP0052,2023-03-29,Morning,22,True
SHF0045588,STF01062,DEP0074,2023-02-21,Morning,19,True
SHF0045589,STF00861,DEP0049,2021-09-17,Evening,58,True
SHF0045590,STF00848,DEP0067,2021-06-10,Night,13,True
SHF0045591,STF00485,DEP0093,2024-01-05,Morning,14,False
SHF0045592,STF00957,DEP0001,2022-08-25,Morning,21,True
SHF0045593,STF00820,DEP0050,2023-02-19,Evening,27,True
SHF0045594,STF00827,DEP0035,2023-12-03,Night,9,False
SHF0045595,STF00397,DEP0026,2024-10-26,Morning,7,False
SHF0045596,STF00037,DEP0067,2022-05-26,Night,9,False
SHF0045597,STF01143,DEP0070,2024-03-14,Night,6,False
SHF0045598,STF00510,DEP0048,2024-01-19,Morning,9,False
SHF0045599,STF00470,DEP0070,2024-03-26,Evening,14,False
SHF0045600,STF00556,DEP0036,2023-04-07,Night,12,True
SHF0045601,STF01082,DEP0005,2024-01-14,Morning,13,False
SHF0045602,STF00536,DEP0050,2024-02-03,Night,10,True
SHF0045603,STF00869,DEP0070,2022-05-19,Evening,13,False
SHF0045604,STF00241,DEP0097,2022-08-04,Evening,15,True
SHF0045605,STF00247,DEP0092,2021-09-21,Night,26,True
SHF0045606,STF00281,DEP0030,2024-08-06,Night,6,False
SHF0045607,STF00763,DEP0027,2024-06-20,Morning,12,False
SHF0045608,STF00023,DEP0068,2022-11-30,Evening,20,True
SHF0045609,STF00468,DEP0045,2022-02-26,Morning,18,True
SHF0045610,STF00130,DEP0061,2021-10-03,Night,9,False
SHF0045611,STF00477,DEP0004,2023-10-14,Morning,19,True
SHF0045612,STF00125,DEP0105,2021-09-15,Night,11,True
SHF0045613,STF00401,DEP0093,2024-08-21,Evening,16,True
SHF0045614,STF00940,DEP0047,2022-04-09,Evening,11,False
SHF0045615,STF00330,DEP0074,2022-12-01,Morning,17,True
SHF0045616,STF00478,DEP0010,2024-03-29,Morning,23,True
